links	date_c
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9206/098.html	6/26/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9206/099.html	6/29/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9206/100.html	6/30/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9207/101.html	7/2/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9207/102.html	7/6/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9207/103.html	7/13/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9207/104.html	7/14/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9207/105.html	7/15/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9207/106.html	7/16/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9207/107.html	7/20/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9207/108.html	7/24/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9207/109.html	7/27/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9207/110.html	7/28/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9207/111.html	7/29/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9208/112.html	8/3/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9208/113.html	8/5/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9208/114.html	8/6/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9208/115.html	8/10/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9208/116.html	8/17/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9208/117.html	8/20/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9208/118.html	8/24/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9208/119.html	8/31/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/120.html	9/1/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/121.html	9/2/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/122.html	9/3/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/123.html	9/8/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/124.html	9/9/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/125.html	9/10/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/126.html	9/11/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/127.html	9/14/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/128.html	9/15/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/129.html	9/16/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/130.html	9/17/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/131.html	9/18/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/132.html	9/22/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/133.html	9/23/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/134.html	9/24/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/135.html	9/28/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9209/137.html	9/30/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9212/174.html	12/2/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9212/175.html	12/3/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9212/176.html	12/7/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9212/177.html	12/8/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9212/178.html	12/9/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9212/179.html	12/10/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9212/181.html	12/14/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9212/182.html	12/15/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9212/183.html	12/21/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1992/9212/184.html	12/28/92
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930104db.html	1/4/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930105db.html	1/5/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930106db.html	1/6/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930107db.html	1/7/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930108db.html	1/8/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930111db.html	1/11/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930112db.html	1/12/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930114db.html	1/14/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930119db.html	1/19/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930121db.html	1/21/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930122db.html	1/22/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930126db.html	1/26/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930127db.html	1/27/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930128db.html	1/28/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9301/930129db.html	1/29/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9302/930202db.html	2/2/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9302/930203db.html	2/3/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9302/930204db.html	2/4/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9302/930205db.html	2/5/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9302/930208db.html	2/8/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9302/930209db.html	2/9/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9302/930211db.html	2/11/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9302/930212db.html	2/12/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9302/930216db.html	2/16/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9302/930217db.html	2/17/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9302/930218db.html	2/18/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9302/930222db.html	2/22/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9302/930223db.html	2/23/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9303/930318db.html	3/18/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9303/930319db.html	3/19/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9303/930326db.html	3/26/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9303/930329db.html	3/29/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9303/930331db.html	3/31/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930402db.html	4/2/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930405db.html	4/5/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930406db.html	4/6/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930407db.html	4/7/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930408db.html	4/8/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930409db.html	4/9/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930412db.html	4/12/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930413db.html	4/13/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930414db.html	4/14/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930415db.html	4/15/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930416db.html	4/16/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930419db.html	4/19/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930422db.html	4/22/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930423db.html	4/23/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930426db.html	4/26/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930428db.html	4/28/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930429db.html	4/29/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9304/930430db.html	4/30/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9305/930503db.html	5/3/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9305/930504db.html	5/4/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9305/930505db.html	5/5/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9305/930506db.html	5/6/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9305/930510db.html	5/10/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9305/930513db.html	5/13/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9305/930517db.html	5/17/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9305/930519db.html	5/19/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9305/930520db.html	5/20/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9305/930521db.html	5/21/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9305/930524db.html	5/24/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9305/930525db.html	5/25/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9305/930526db.html	5/26/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9306/930601db.html	6/1/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9306/930602db.html	6/2/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9306/930603db.html	6/3/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9306/930604db.html	6/4/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9306/930607db.html	6/7/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9306/930608db.html	6/8/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9306/930609db.html	6/9/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9307/930730db.html	7/30/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9308/930823db.html	8/23/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9308/930825db.html	8/25/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9308/930826db.html	8/26/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9308/930830db.html	8/30/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9309/930901db.html	9/1/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9309/930902db.html	9/2/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9309/930907db.html	9/7/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9309/930908db.html	9/8/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9309/930909db.html	9/9/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9309/930910db.html	9/10/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9309/930914db.html	9/14/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9309/930916db.html	9/16/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9309/930917db.html	9/17/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9309/930921db.html	9/21/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9309/930922db.html	9/22/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9309/930924db.html	9/24/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9310/931004db.html	10/4/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9310/931005db.html	10/5/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9310/931006db.html	10/6/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9310/931008db.html	10/8/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9310/931013db.html	10/13/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9310/931015db.html	10/15/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9310/931018db.html	10/18/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9310/931019db.html	10/19/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9310/931029db.html	10/29/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9311/931101db.html	11/1/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9311/931103db.html	11/3/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9311/931108db.html	11/8/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9311/931109db.html	11/9/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9311/931110db.html	11/10/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9311/931112db.html	11/12/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9311/931122db.html	11/22/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9311/931123db.html	11/23/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9311/931124db.html	11/24/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9311/931129db.html	11/29/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9311/931130db.html	11/30/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9312/931201db.html	12/1/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9312/931202db.html	12/2/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9312/931203db.html	12/3/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9312/931206db.html	12/6/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9312/931207db.html	12/7/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9312/931208db.html	12/8/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9312/931209db.html	12/9/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9312/931210db.html	12/10/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9312/931213db.html	12/13/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9312/931214db.html	12/14/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9312/931215db.html	12/15/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9312/931216db.html	12/16/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9312/931217db.html	12/17/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1993/9312/931220db.html	12/20/93
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940103db.html	1/3/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940104db.html	1/4/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940106db.html	1/6/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940110db.html	1/10/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940111db.html	1/11/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940112db.html	1/12/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940113db.html	1/13/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940114db.html	1/14/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940118db.html	1/18/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940119db.html	1/19/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940125db.html	1/25/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940126db.html	1/26/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940127db.html	1/27/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940128db.html	1/28/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9401/940131db.html	1/31/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940202db.html	2/2/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940203db.html	2/3/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940204db.html	2/4/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940207db.html	2/7/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940208db.html	2/8/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940209db.html	2/9/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940210db.html	2/10/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940214db.html	2/14/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940215db.html	2/15/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940216db.html	2/16/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940217db.html	2/17/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940218db.html	2/18/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940222db.html	2/22/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940225db.html	2/25/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9402/940228db.html	2/28/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940303db.html	3/3/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940304db.html	3/4/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940307db.html	3/7/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940308db.html	3/8/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940309db.html	3/9/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940310db.html	3/10/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940311db.html	3/11/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940314db.html	3/14/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940316db.html	3/16/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940321db.html	3/21/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940322db.html	3/22/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940323db.html	3/23/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940324db.html	3/24/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940325db.html	3/25/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940328db.html	3/28/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940330db.html	3/30/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9403/940331db.html	3/31/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940404db.html	4/4/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940405db.html	4/5/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940406db.html	4/6/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940407db.html	4/7/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940408db.html	4/8/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940411db.html	4/11/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940412db.html	4/12/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940413db.html	4/13/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940414db.html	4/14/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940415db.html	4/15/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940418db.html	4/18/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940419db.html	4/19/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940420db.html	4/20/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940422db.html	4/22/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940425db.html	4/25/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9404/940428db.html	4/28/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940502db.html	5/2/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940504db.html	5/4/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940505db.html	5/5/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940506db.html	5/6/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940510db.html	5/10/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940511db.html	5/11/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940512db.html	5/12/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940513db.html	5/13/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940516db.html	5/16/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940518db.html	5/18/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940520db.html	5/20/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940523db.html	5/23/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940524db.html	5/24/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940525db.html	5/25/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940526db.html	5/26/94
http://dosfan.lib.uic.edu/ERC/briefing/daily_briefings/1994/9405/940531db.html	5/31/94
